subject_id	predicate_id	object_id	match_type
VT:0003115	skos:exactMatch	OBA:VT0003115	HumanCurated
VT:0003120	skos:exactMatch	OBA:VT0003120	HumanCurated
VT:0003126	skos:exactMatch	OBA:VT0003126	HumanCurated
VT:0003127	skos:exactMatch	OBA:VT0003127	HumanCurated
VT:0003140	skos:exactMatch	OBA:VT0003140	HumanCurated
VT:0003143	skos:exactMatch	OBA:VT0003143	HumanCurated
VT:0003144	skos:exactMatch	OBA:VT0003144	HumanCurated
VT:0003149	skos:exactMatch	OBA:VT0003149	HumanCurated
VT:0003151	skos:exactMatch	OBA:VT0003151	HumanCurated
VT:0003154	skos:exactMatch	OBA:VT0003154	HumanCurated
VT:0003156	skos:exactMatch	OBA:VT0003156	HumanCurated
VT:0003159	skos:exactMatch	OBA:VT0003159	HumanCurated
VT:0003162	skos:exactMatch	OBA:VT0003162	HumanCurated
VT:0003164	skos:exactMatch	OBA:VT0003164	HumanCurated
VT:0003166	skos:exactMatch	OBA:VT0003166	HumanCurated
VT:0003167	skos:exactMatch	OBA:VT0003167	HumanCurated
VT:0003168	skos:exactMatch	OBA:VT0003168	HumanCurated
VT:0003169	skos:exactMatch	OBA:VT0003169	HumanCurated
VT:0003208	skos:exactMatch	OBA:VT0003208	HumanCurated
VT:0003209	skos:exactMatch	OBA:VT0003209	HumanCurated
VT:0003211	skos:exactMatch	OBA:VT0003211	HumanCurated
VT:0003228	skos:exactMatch	OBA:VT0003228	HumanCurated
VT:0003231	skos:exactMatch	OBA:VT0003231	HumanCurated
VT:0003232	skos:exactMatch	OBA:VT0003232	HumanCurated
VT:0003235	skos:exactMatch	OBA:VT0003235	HumanCurated
VT:0003236	skos:exactMatch	OBA:VT0003236	HumanCurated
VT:0003237	skos:exactMatch	OBA:VT0003237	HumanCurated
VT:0003252	skos:exactMatch	OBA:VT0003252	HumanCurated
VT:0003253	skos:exactMatch	OBA:VT0003253	HumanCurated
VT:0003257	skos:exactMatch	OBA:VT0003257	HumanCurated
VT:0003271	skos:exactMatch	OBA:VT0003271	HumanCurated
VT:0003283	skos:exactMatch	OBA:VT0003283	HumanCurated
VT:0003284	skos:exactMatch	OBA:VT0003284	HumanCurated
VT:0003309	skos:exactMatch	OBA:VT0003309	HumanCurated
VT:0003310	skos:exactMatch	OBA:VT0003310	HumanCurated
VT:0003311	skos:exactMatch	OBA:VT0003311	HumanCurated
VT:0003315	skos:exactMatch	OBA:VT0003315	HumanCurated
VT:0003330	skos:exactMatch	OBA:VT0003330	HumanCurated
VT:0003345	skos:exactMatch	OBA:VT0003345	HumanCurated
VT:0003346	skos:exactMatch	OBA:VT0003346	HumanCurated
VT:0003349	skos:exactMatch	OBA:VT0003349	HumanCurated
VT:0003351	skos:exactMatch	OBA:VT0003351	HumanCurated
VT:0003356	skos:exactMatch	OBA:VT0003356	HumanCurated
VT:0003357	skos:exactMatch	OBA:VT0003357	HumanCurated
VT:0003358	skos:exactMatch	OBA:VT0003358	HumanCurated
VT:0003366	skos:exactMatch	OBA:VT0003366	HumanCurated
VT:0003369	skos:exactMatch	OBA:VT0003369	HumanCurated
VT:0003383	skos:exactMatch	OBA:VT0003383	HumanCurated
VT:0003384	skos:exactMatch	OBA:VT0003384	HumanCurated
VT:0003385	skos:exactMatch	OBA:VT0003385	HumanCurated
VT:0003396	skos:exactMatch	OBA:VT0003396	HumanCurated
VT:0003398	skos:exactMatch	OBA:VT0003398	HumanCurated
VT:0003399	skos:exactMatch	OBA:VT0003399	HumanCurated
VT:0003401	skos:exactMatch	OBA:VT0003401	HumanCurated
VT:0003402	skos:exactMatch	OBA:VT0003402	HumanCurated
VT:0003409	skos:exactMatch	OBA:VT0003409	HumanCurated
VT:0003421	skos:exactMatch	OBA:VT0003421	HumanCurated
VT:0003431	skos:exactMatch	OBA:VT0003431	HumanCurated
VT:0003437	skos:exactMatch	OBA:VT0003437	HumanCurated
VT:0003442	skos:exactMatch	OBA:VT0003442	HumanCurated
VT:0003444	skos:exactMatch	OBA:VT0003444	HumanCurated
VT:0003450	skos:exactMatch	OBA:VT0003450	HumanCurated
VT:0003452	skos:exactMatch	OBA:VT0003452	HumanCurated
VT:0003456	skos:exactMatch	OBA:VT0003456	HumanCurated
VT:0003501	skos:exactMatch	OBA:VT0003501	HumanCurated
VT:0003506	skos:exactMatch	OBA:VT0003506	HumanCurated
VT:0003507	skos:exactMatch	OBA:VT0003507	HumanCurated
VT:0003508	skos:exactMatch	OBA:VT0003508	HumanCurated
VT:0003511	skos:exactMatch	OBA:VT0003511	HumanCurated
VT:0003512	skos:exactMatch	OBA:VT0003512	HumanCurated
VT:0003515	skos:exactMatch	OBA:VT0003515	HumanCurated
VT:0003517	skos:exactMatch	OBA:VT0003517	HumanCurated
VT:0003519	skos:exactMatch	OBA:VT0003519	HumanCurated
VT:0003520	skos:exactMatch	OBA:VT0003520	HumanCurated
VT:0003522	skos:exactMatch	OBA:VT0003522	HumanCurated
VT:0003524	skos:exactMatch	OBA:VT0003524	HumanCurated
VT:0003528	skos:exactMatch	OBA:VT0003528	HumanCurated
VT:0003529	skos:exactMatch	OBA:VT0003529	HumanCurated
VT:0003531	skos:exactMatch	OBA:VT0003531	HumanCurated
VT:0003553	skos:exactMatch	OBA:VT0003553	HumanCurated
VT:0003564	skos:exactMatch	OBA:VT0003564	HumanCurated
VT:0003565	skos:exactMatch	OBA:VT0003565	HumanCurated
VT:0003568	skos:exactMatch	OBA:VT0003568	HumanCurated
VT:0003572	skos:exactMatch	OBA:VT0003572	HumanCurated
VT:0003574	skos:exactMatch	OBA:VT0003574	HumanCurated
VT:0003576	skos:exactMatch	OBA:VT0003576	HumanCurated
VT:0003585	skos:exactMatch	OBA:VT0003585	HumanCurated
VT:0003588	skos:exactMatch	OBA:VT0003588	HumanCurated
VT:0003589	skos:exactMatch	OBA:VT0003589	HumanCurated
VT:0003592	skos:exactMatch	OBA:VT0003592	HumanCurated
VT:0003594	skos:exactMatch	OBA:VT0003594	HumanCurated
VT:0003599	skos:exactMatch	OBA:VT0003599	HumanCurated
VT:0003606	skos:exactMatch	OBA:VT0003606	HumanCurated
VT:0003607	skos:exactMatch	OBA:VT0003607	HumanCurated
VT:0003618	skos:exactMatch	OBA:VT0003618	HumanCurated
VT:0003619	skos:exactMatch	OBA:VT0003619	HumanCurated
VT:0003627	skos:exactMatch	OBA:VT0003627	HumanCurated
VT:0003628	skos:exactMatch	OBA:VT0003628	HumanCurated
VT:0003630	skos:exactMatch	OBA:VT0003630	HumanCurated
VT:0003632	skos:exactMatch	OBA:VT0003632	HumanCurated
VT:0003633	skos:exactMatch	OBA:VT0003633	HumanCurated
VT:0003635	skos:exactMatch	OBA:VT0003635	HumanCurated
VT:0003641	skos:exactMatch	OBA:VT0003641	HumanCurated
VT:0003646	skos:exactMatch	OBA:VT0003646	HumanCurated
VT:0003650	skos:exactMatch	OBA:VT0003650	HumanCurated
VT:0003652	skos:exactMatch	OBA:VT0003652	HumanCurated
VT:0003661	skos:exactMatch	OBA:VT0003661	HumanCurated
VT:0003662	skos:exactMatch	OBA:VT0003662	HumanCurated
VT:0003666	skos:exactMatch	OBA:VT0003666	HumanCurated
VT:0003668	skos:exactMatch	OBA:VT0003668	HumanCurated
VT:0003670	skos:exactMatch	OBA:VT0003670	HumanCurated
VT:0003672	skos:exactMatch	OBA:VT0003672	HumanCurated
VT:0003673	skos:exactMatch	OBA:VT0003673	HumanCurated
VT:0003677	skos:exactMatch	OBA:VT0003677	HumanCurated
VT:0003679	skos:exactMatch	OBA:VT0003679	HumanCurated
VT:0003684	skos:exactMatch	OBA:VT0003684	HumanCurated
VT:0003685	skos:exactMatch	OBA:VT0003685	HumanCurated
VT:0003686	skos:exactMatch	OBA:VT0003686	HumanCurated
VT:0003696	skos:exactMatch	OBA:VT0003696	HumanCurated
VT:0003698	skos:exactMatch	OBA:VT0003698	HumanCurated
VT:0003699	skos:exactMatch	OBA:VT0003699	HumanCurated
VT:0003703	skos:exactMatch	OBA:VT0003703	HumanCurated
VT:0003704	skos:exactMatch	OBA:VT0003704	HumanCurated
VT:0003705	skos:exactMatch	OBA:VT0003705	HumanCurated
VT:0003713	skos:exactMatch	OBA:VT0003713	HumanCurated
VT:0003720	skos:exactMatch	OBA:VT0003720	HumanCurated
VT:0003722	skos:exactMatch	OBA:VT0003722	HumanCurated
VT:0003723	skos:exactMatch	OBA:VT0003723	HumanCurated
VT:0003727	skos:exactMatch	OBA:VT0003727	HumanCurated
VT:0003728	skos:exactMatch	OBA:VT0003728	HumanCurated
VT:0003729	skos:exactMatch	OBA:VT0003729	HumanCurated
VT:0003730	skos:exactMatch	OBA:VT0003730	HumanCurated
VT:0003731	skos:exactMatch	OBA:VT0003731	HumanCurated
VT:0003732	skos:exactMatch	OBA:VT0003732	HumanCurated
VT:0003733	skos:exactMatch	OBA:VT0003733	HumanCurated
VT:0003734	skos:exactMatch	OBA:VT0003734	HumanCurated
VT:0003737	skos:exactMatch	OBA:VT0003737	HumanCurated
VT:0003739	skos:exactMatch	OBA:VT0003739	HumanCurated
VT:0003743	skos:exactMatch	OBA:VT0003743	HumanCurated
VT:0003745	skos:exactMatch	OBA:VT0003745	HumanCurated
VT:0003749	skos:exactMatch	OBA:VT0003749	HumanCurated
VT:0003755	skos:exactMatch	OBA:VT0003755	HumanCurated
VT:0003756	skos:exactMatch	OBA:VT0003756	HumanCurated
VT:0003759	skos:exactMatch	OBA:VT0003759	HumanCurated
VT:0003760	skos:exactMatch	OBA:VT0003760	HumanCurated
VT:0003763	skos:exactMatch	OBA:VT0003763	HumanCurated
VT:0003764	skos:exactMatch	OBA:VT0003764	HumanCurated
VT:0003769	skos:exactMatch	OBA:VT0003769	HumanCurated
VT:0003771	skos:exactMatch	OBA:VT0003771	HumanCurated
VT:0003791	skos:exactMatch	OBA:VT0003791	HumanCurated
VT:0003792	skos:exactMatch	OBA:VT0003792	HumanCurated
VT:0003793	skos:exactMatch	OBA:VT0003793	HumanCurated
VT:0003796	skos:exactMatch	OBA:VT0003796	HumanCurated
VT:0003797	skos:exactMatch	OBA:VT0003797	HumanCurated
VT:0003800	skos:exactMatch	OBA:VT0003800	HumanCurated
VT:0003806	skos:exactMatch	OBA:VT0003806	HumanCurated
VT:0003809	skos:exactMatch	OBA:VT0003809	HumanCurated
VT:0003810	skos:exactMatch	OBA:VT0003810	HumanCurated
VT:0003811	skos:exactMatch	OBA:VT0003811	HumanCurated
VT:0003812	skos:exactMatch	OBA:VT0003812	HumanCurated
VT:0003815	skos:exactMatch	OBA:VT0003815	HumanCurated
VT:0003816	skos:exactMatch	OBA:VT0003816	HumanCurated
VT:0003817	skos:exactMatch	OBA:VT0003817	HumanCurated
VT:0003826	skos:exactMatch	OBA:VT0003826	HumanCurated
VT:0003827	skos:exactMatch	OBA:VT0003827	HumanCurated
VT:0003840	skos:exactMatch	OBA:VT0003840	HumanCurated
VT:0003841	skos:exactMatch	OBA:VT0003841	HumanCurated
VT:0003842	skos:exactMatch	OBA:VT0003842	HumanCurated
VT:0003843	skos:exactMatch	OBA:VT0003843	HumanCurated
VT:0003844	skos:exactMatch	OBA:VT0003844	HumanCurated
VT:0003853	skos:exactMatch	OBA:VT0003853	HumanCurated
VT:0003854	skos:exactMatch	OBA:VT0003854	HumanCurated
VT:0003855	skos:exactMatch	OBA:VT0003855	HumanCurated
VT:0003856	skos:exactMatch	OBA:VT0003856	HumanCurated
VT:0003857	skos:exactMatch	OBA:VT0003857	HumanCurated
VT:0003859	skos:exactMatch	OBA:VT0003859	HumanCurated
VT:0003861	skos:exactMatch	OBA:VT0003861	HumanCurated
VT:0003864	skos:exactMatch	OBA:VT0003864	HumanCurated
VT:0003871	skos:exactMatch	OBA:VT0003871	HumanCurated
VT:0003878	skos:exactMatch	OBA:VT0003878	HumanCurated
VT:0003881	skos:exactMatch	OBA:VT0003881	HumanCurated
VT:0003883	skos:exactMatch	OBA:VT0003883	HumanCurated
VT:0003886	skos:exactMatch	OBA:VT0003886	HumanCurated
VT:0003890	skos:exactMatch	OBA:VT0003890	HumanCurated
VT:0003892	skos:exactMatch	OBA:VT0003892	HumanCurated
VT:0003893	skos:exactMatch	OBA:VT0003893	HumanCurated
VT:0003920	skos:exactMatch	OBA:VT0003920	HumanCurated
VT:0003921	skos:exactMatch	OBA:VT0003921	HumanCurated
VT:0003932	skos:exactMatch	OBA:VT0003932	HumanCurated
VT:0003933	skos:exactMatch	OBA:VT0003933	HumanCurated
VT:0003934	skos:exactMatch	OBA:VT0003934	HumanCurated
VT:0003936	skos:exactMatch	OBA:VT0003936	HumanCurated
VT:0003938	skos:exactMatch	OBA:VT0003938	HumanCurated
VT:0003939	skos:exactMatch	OBA:VT0003939	HumanCurated
VT:0003940	skos:exactMatch	OBA:VT0003940	HumanCurated
VT:0003941	skos:exactMatch	OBA:VT0003941	HumanCurated
VT:0003943	skos:exactMatch	OBA:VT0003943	HumanCurated
VT:0003947	skos:exactMatch	OBA:VT0003947	HumanCurated
VT:0003949	skos:exactMatch	OBA:VT0003949	HumanCurated
VT:0003952	skos:exactMatch	OBA:VT0003952	HumanCurated
VT:0003954	skos:exactMatch	OBA:VT0003954	HumanCurated
VT:0003955	skos:exactMatch	OBA:VT0003955	HumanCurated
VT:0003974	skos:exactMatch	OBA:VT0003974	HumanCurated
VT:0003977	skos:exactMatch	OBA:VT0003977	HumanCurated
VT:0003984	skos:exactMatch	OBA:VT0003984	HumanCurated
VT:0003986	skos:exactMatch	OBA:VT0003986	HumanCurated
VT:0003987	skos:exactMatch	OBA:VT0003987	HumanCurated
VT:0003989	skos:exactMatch	OBA:VT0003989	HumanCurated
VT:0003993	skos:exactMatch	OBA:VT0003993	HumanCurated
VT:0003994	skos:exactMatch	OBA:VT0003994	HumanCurated
VT:0004002	skos:exactMatch	OBA:VT0004002	HumanCurated
VT:0004005	skos:exactMatch	OBA:VT0004005	HumanCurated
VT:0004006	skos:exactMatch	OBA:VT0004006	HumanCurated
VT:0004007	skos:exactMatch	OBA:VT0004007	HumanCurated
VT:0004020	skos:exactMatch	OBA:VT0004020	HumanCurated
VT:0004032	skos:exactMatch	OBA:VT0004032	HumanCurated
VT:0004035	skos:exactMatch	OBA:VT0004035	HumanCurated
VT:0004043	skos:exactMatch	OBA:VT0004043	HumanCurated
VT:0004047	skos:exactMatch	OBA:VT0004047	HumanCurated
VT:0004054	skos:exactMatch	OBA:VT0004054	HumanCurated
VT:0004062	skos:exactMatch	OBA:VT0004062	HumanCurated
VT:0004063	skos:exactMatch	OBA:VT0004063	HumanCurated
VT:0004066	skos:exactMatch	OBA:VT0004066	HumanCurated
VT:0004069	skos:exactMatch	OBA:VT0004069	HumanCurated
VT:0004077	skos:exactMatch	OBA:VT0004077	HumanCurated
VT:0004078	skos:exactMatch	OBA:VT0004078	HumanCurated
VT:0004079	skos:exactMatch	OBA:VT0004079	HumanCurated
VT:0004080	skos:exactMatch	OBA:VT0004080	HumanCurated
VT:0004081	skos:exactMatch	OBA:VT0004081	HumanCurated
VT:0004082	skos:exactMatch	OBA:VT0004082	HumanCurated
VT:0004088	skos:exactMatch	OBA:VT0004088	HumanCurated
VT:0004090	skos:exactMatch	OBA:VT0004090	HumanCurated
VT:0004091	skos:exactMatch	OBA:VT0004091	HumanCurated
VT:0004093	skos:exactMatch	OBA:VT0004093	HumanCurated
VT:0004094	skos:exactMatch	OBA:VT0004094	HumanCurated
VT:0004095	skos:exactMatch	OBA:VT0004095	HumanCurated
VT:0004096	skos:exactMatch	OBA:VT0004096	HumanCurated
VT:0004097	skos:exactMatch	OBA:VT0004097	HumanCurated
VT:0004099	skos:exactMatch	OBA:VT0004099	HumanCurated
VT:0004102	skos:exactMatch	OBA:VT0004102	HumanCurated
VT:0004103	skos:exactMatch	OBA:VT0004103	HumanCurated
VT:0004104	skos:exactMatch	OBA:VT0004104	HumanCurated
VT:0004107	skos:exactMatch	OBA:VT0004107	HumanCurated
VT:0004109	skos:exactMatch	OBA:VT0004109	HumanCurated
VT:0004111	skos:exactMatch	OBA:VT0004111	HumanCurated
VT:0004113	skos:exactMatch	OBA:VT0004113	HumanCurated
VT:0004114	skos:exactMatch	OBA:VT0004114	HumanCurated
VT:0004115	skos:exactMatch	OBA:VT0004115	HumanCurated
VT:0004117	skos:exactMatch	OBA:VT0004117	HumanCurated
VT:0004118	skos:exactMatch	OBA:VT0004118	HumanCurated
VT:0004121	skos:exactMatch	OBA:VT0004121	HumanCurated
VT:0004123	skos:exactMatch	OBA:VT0004123	HumanCurated
VT:0004124	skos:exactMatch	OBA:VT0004124	HumanCurated
VT:0004127	skos:exactMatch	OBA:VT0004127	HumanCurated
VT:0004134	skos:exactMatch	OBA:VT0004134	HumanCurated
VT:0004136	skos:exactMatch	OBA:VT0004136	HumanCurated
VT:0004142	skos:exactMatch	OBA:VT0004142	HumanCurated
VT:0004147	skos:exactMatch	OBA:VT0004147	HumanCurated
VT:0004152	skos:exactMatch	OBA:VT0004152	HumanCurated
VT:0004162	skos:exactMatch	OBA:VT0004162	HumanCurated
VT:0004163	skos:exactMatch	OBA:VT0004163	HumanCurated
VT:0004164	skos:exactMatch	OBA:VT0004164	HumanCurated
VT:0004165	skos:exactMatch	OBA:VT0004165	HumanCurated
VT:0004166	skos:exactMatch	OBA:VT0004166	HumanCurated
VT:0004167	skos:exactMatch	OBA:VT0004167	HumanCurated
VT:0004168	skos:exactMatch	OBA:VT0004168	HumanCurated
VT:0004169	skos:exactMatch	OBA:VT0004169	HumanCurated
VT:0004170	skos:exactMatch	OBA:VT0004170	HumanCurated
VT:0004171	skos:exactMatch	OBA:VT0004171	HumanCurated
VT:0004172	skos:exactMatch	OBA:VT0004172	HumanCurated
VT:0004173	skos:exactMatch	OBA:VT0004173	HumanCurated
VT:0004174	skos:exactMatch	OBA:VT0004174	HumanCurated
VT:0004183	skos:exactMatch	OBA:VT0004183	HumanCurated
VT:0004184	skos:exactMatch	OBA:VT0004184	HumanCurated
VT:0004186	skos:exactMatch	OBA:VT0004186	HumanCurated
VT:0004189	skos:exactMatch	OBA:VT0004189	HumanCurated
VT:0004192	skos:exactMatch	OBA:VT0004192	HumanCurated
VT:0004193	skos:exactMatch	OBA:VT0004193	HumanCurated
VT:0004194	skos:exactMatch	OBA:VT0004194	HumanCurated
VT:0004195	skos:exactMatch	OBA:VT0004195	HumanCurated
VT:0004203	skos:exactMatch	OBA:VT0004203	HumanCurated
VT:0004204	skos:exactMatch	OBA:VT0004204	HumanCurated
VT:0004209	skos:exactMatch	OBA:VT0004209	HumanCurated
VT:0004210	skos:exactMatch	OBA:VT0004210	HumanCurated
VT:0004211	skos:exactMatch	OBA:VT0004211	HumanCurated
VT:0004212	skos:exactMatch	OBA:VT0004212	HumanCurated
VT:0004213	skos:exactMatch	OBA:VT0004213	HumanCurated
VT:0004214	skos:exactMatch	OBA:VT0004214	HumanCurated
VT:0004221	skos:exactMatch	OBA:VT0004221	HumanCurated
VT:0004223	skos:exactMatch	OBA:VT0004223	HumanCurated
VT:0004226	skos:exactMatch	OBA:VT0004226	HumanCurated
VT:0004234	skos:exactMatch	OBA:VT0004234	HumanCurated
VT:0004235	skos:exactMatch	OBA:VT0004235	HumanCurated
VT:0004236	skos:exactMatch	OBA:VT0004236	HumanCurated
VT:0004237	skos:exactMatch	OBA:VT0004237	HumanCurated
VT:0004238	skos:exactMatch	OBA:VT0004238	HumanCurated
VT:0004239	skos:exactMatch	OBA:VT0004239	HumanCurated
VT:0004240	skos:exactMatch	OBA:VT0004240	HumanCurated
VT:0004246	skos:exactMatch	OBA:VT0004246	HumanCurated
VT:0004248	skos:exactMatch	OBA:VT0004248	HumanCurated
VT:0004249	skos:exactMatch	OBA:VT0004249	HumanCurated
VT:0004252	skos:exactMatch	OBA:VT0004252	HumanCurated
VT:0004256	skos:exactMatch	OBA:VT0004256	HumanCurated
VT:0004257	skos:exactMatch	OBA:VT0004257	HumanCurated
VT:0004258	skos:exactMatch	OBA:VT0004258	HumanCurated
VT:0004261	skos:exactMatch	OBA:VT0004261	HumanCurated
VT:0004264	skos:exactMatch	OBA:VT0004264	HumanCurated
VT:0004266	skos:exactMatch	OBA:VT0004266	HumanCurated
VT:0004267	skos:exactMatch	OBA:VT0004267	HumanCurated
VT:0004268	skos:exactMatch	OBA:VT0004268	HumanCurated
VT:0004269	skos:exactMatch	OBA:VT0004269	HumanCurated
VT:0004271	skos:exactMatch	OBA:VT0004271	HumanCurated
VT:0004272	skos:exactMatch	OBA:VT0004272	HumanCurated
VT:0004273	skos:exactMatch	OBA:VT0004273	HumanCurated
VT:0004274	skos:exactMatch	OBA:VT0004274	HumanCurated
VT:0004275	skos:exactMatch	OBA:VT0004275	HumanCurated
VT:0004276	skos:exactMatch	OBA:VT0004276	HumanCurated
VT:0004277	skos:exactMatch	OBA:VT0004277	HumanCurated
VT:0004278	skos:exactMatch	OBA:VT0004278	HumanCurated
VT:0004280	skos:exactMatch	OBA:VT0004280	HumanCurated
VT:0004281	skos:exactMatch	OBA:VT0004281	HumanCurated
VT:0004284	skos:exactMatch	OBA:VT0004284	HumanCurated
VT:0004286	skos:exactMatch	OBA:VT0004286	HumanCurated
VT:0004287	skos:exactMatch	OBA:VT0004287	HumanCurated
VT:0004288	skos:exactMatch	OBA:VT0004288	HumanCurated
VT:0004289	skos:exactMatch	OBA:VT0004289	HumanCurated
VT:0004290	skos:exactMatch	OBA:VT0004290	HumanCurated
VT:0004305	skos:exactMatch	OBA:VT0004305	HumanCurated
VT:0004306	skos:exactMatch	OBA:VT0004306	HumanCurated
VT:0004308	skos:exactMatch	OBA:VT0004308	HumanCurated
VT:0004310	skos:exactMatch	OBA:VT0004310	HumanCurated
VT:0004313	skos:exactMatch	OBA:VT0004313	HumanCurated
VT:0004316	skos:exactMatch	OBA:VT0004316	HumanCurated
VT:0004320	skos:exactMatch	OBA:VT0004320	HumanCurated
VT:0004321	skos:exactMatch	OBA:VT0004321	HumanCurated
VT:0004322	skos:exactMatch	OBA:VT0004322	HumanCurated
VT:0004323	skos:exactMatch	OBA:VT0004323	HumanCurated
VT:0004330	skos:exactMatch	OBA:VT0004330	HumanCurated
VT:0004333	skos:exactMatch	OBA:VT0004333	HumanCurated
VT:0004335	skos:exactMatch	OBA:VT0004335	HumanCurated
VT:0004338	skos:exactMatch	OBA:VT0004338	HumanCurated
VT:0004340	skos:exactMatch	OBA:VT0004340	HumanCurated
VT:0004343	skos:exactMatch	OBA:VT0004343	HumanCurated
VT:0004345	skos:exactMatch	OBA:VT0004345	HumanCurated
VT:0004347	skos:exactMatch	OBA:VT0004347	HumanCurated
VT:0004348	skos:exactMatch	OBA:VT0004348	HumanCurated
VT:0004350	skos:exactMatch	OBA:VT0004350	HumanCurated
VT:0004353	skos:exactMatch	OBA:VT0004353	HumanCurated
VT:0004355	skos:exactMatch	OBA:VT0004355	HumanCurated
VT:0004357	skos:exactMatch	OBA:VT0004357	HumanCurated
VT:0004358	skos:exactMatch	OBA:VT0004358	HumanCurated
VT:0004361	skos:exactMatch	OBA:VT0004361	HumanCurated
VT:0004364	skos:exactMatch	OBA:VT0004364	HumanCurated
VT:0004368	skos:exactMatch	OBA:VT0004368	HumanCurated
VT:0004370	skos:exactMatch	OBA:VT0004370	HumanCurated
VT:0004371	skos:exactMatch	OBA:VT0004371	HumanCurated
VT:0004372	skos:exactMatch	OBA:VT0004372	HumanCurated
VT:0004373	skos:exactMatch	OBA:VT0004373	HumanCurated
VT:0004374	skos:exactMatch	OBA:VT0004374	HumanCurated
VT:0004387	skos:exactMatch	OBA:VT0004387	HumanCurated
VT:0004389	skos:exactMatch	OBA:VT0004389	HumanCurated
VT:0004390	skos:exactMatch	OBA:VT0004390	HumanCurated
VT:0004391	skos:exactMatch	OBA:VT0004391	HumanCurated
VT:0004409	skos:exactMatch	OBA:VT0004409	HumanCurated
VT:0004423	skos:exactMatch	OBA:VT0004423	HumanCurated
VT:0004425	skos:exactMatch	OBA:VT0004425	HumanCurated
VT:0004426	skos:exactMatch	OBA:VT0004426	HumanCurated
VT:0004427	skos:exactMatch	OBA:VT0004427	HumanCurated
VT:0004448	skos:exactMatch	OBA:VT0004448	HumanCurated
VT:0004452	skos:exactMatch	OBA:VT0004452	HumanCurated
VT:0004453	skos:exactMatch	OBA:VT0004453	HumanCurated
VT:0004457	skos:exactMatch	OBA:VT0004457	HumanCurated
VT:0004466	skos:exactMatch	OBA:VT0004466	HumanCurated
VT:0004469	skos:exactMatch	OBA:VT0004469	HumanCurated
VT:0004479	skos:exactMatch	OBA:VT0004479	HumanCurated
VT:0004480	skos:exactMatch	OBA:VT0004480	HumanCurated
VT:0004481	skos:exactMatch	OBA:VT0004481	HumanCurated
VT:0004493	skos:exactMatch	OBA:VT0004493	HumanCurated
VT:0004816	skos:exactMatch	OBA:VT0004816	HumanCurated
VT:0004917	skos:exactMatch	OBA:VT0004917	HumanCurated
VT:0004918	skos:exactMatch	OBA:VT0004918	HumanCurated
VT:0004919	skos:exactMatch	OBA:VT0004919	HumanCurated
VT:0004942	skos:exactMatch	OBA:VT0004942	HumanCurated
VT:0004943	skos:exactMatch	OBA:VT0004943	HumanCurated
VT:0004944	skos:exactMatch	OBA:VT0004944	HumanCurated
VT:0004951	skos:exactMatch	OBA:VT0004951	HumanCurated
VT:0004954	skos:exactMatch	OBA:VT0004954	HumanCurated
VT:0005004	skos:exactMatch	OBA:VT0005004	HumanCurated
VT:0005007	skos:exactMatch	OBA:VT0005007	HumanCurated
VT:0005008	skos:exactMatch	OBA:VT0005008	HumanCurated
VT:0005028	skos:exactMatch	OBA:VT0005028	HumanCurated
VT:0005029	skos:exactMatch	OBA:VT0005029	HumanCurated
VT:0005031	skos:exactMatch	OBA:VT0005031	HumanCurated
VT:0005032	skos:exactMatch	OBA:VT0005032	HumanCurated
VT:0005034	skos:exactMatch	OBA:VT0005034	HumanCurated
VT:0005045	skos:exactMatch	OBA:VT0005045	HumanCurated
VT:0005081	skos:exactMatch	OBA:VT0005081	HumanCurated
VT:0005082	skos:exactMatch	OBA:VT0005082	HumanCurated
VT:0005083	skos:exactMatch	OBA:VT0005083	HumanCurated
VT:0005084	skos:exactMatch	OBA:VT0005084	HumanCurated
VT:0005085	skos:exactMatch	OBA:VT0005085	HumanCurated
VT:0005086	skos:exactMatch	OBA:VT0005086	HumanCurated
VT:0005098	skos:exactMatch	OBA:VT0005098	HumanCurated
VT:0005099	skos:exactMatch	OBA:VT0005099	HumanCurated
VT:0005104	skos:exactMatch	OBA:VT0005104	HumanCurated
VT:0005105	skos:exactMatch	OBA:VT0005105	HumanCurated
VT:0005106	skos:exactMatch	OBA:VT0005106	HumanCurated
VT:0005107	skos:exactMatch	OBA:VT0005107	HumanCurated
VT:0005108	skos:exactMatch	OBA:VT0005108	HumanCurated
VT:0005109	skos:exactMatch	OBA:VT0005109	HumanCurated
VT:0005110	skos:exactMatch	OBA:VT0005110	HumanCurated
VT:0005112	skos:exactMatch	OBA:VT0005112	HumanCurated
VT:0005120	skos:exactMatch	OBA:VT0005120	HumanCurated
VT:0005144	skos:exactMatch	OBA:VT0005144	HumanCurated
VT:0005149	skos:exactMatch	OBA:VT0005149	HumanCurated
VT:0005153	skos:exactMatch	OBA:VT0005153	HumanCurated
VT:0005160	skos:exactMatch	OBA:VT0005160	HumanCurated
VT:0005180	skos:exactMatch	OBA:VT0005180	HumanCurated
VT:0005183	skos:exactMatch	OBA:VT0005183	HumanCurated
VT:0005184	skos:exactMatch	OBA:VT0005184	HumanCurated
VT:0005187	skos:exactMatch	OBA:VT0005187	HumanCurated
VT:0005189	skos:exactMatch	OBA:VT0005189	HumanCurated
VT:0005193	skos:exactMatch	OBA:VT0005193	HumanCurated
